LINE,SENT DATE
322662,2017-06-05
322791,2017-06-05
323003,2017-06-05
323031,2017-06-05
323099,2017-06-05
323174,2017-06-05
S01698,2017-06-05
S01703,2017-06-05
S01708,2017-06-05
314006,2017-06-06
314012,2017-06-06
314574,2017-06-06
315299,2017-06-06
315301,2017-06-06
316144,2017-06-06
316641,2017-06-06
317982,2017-06-06
319302,2017-06-06
319408,2017-06-06
319412,2017-06-06
319446,2017-06-06
319516,2017-06-06
319980,2017-06-06
320237,2017-06-06
320421,2017-06-06
320823,2017-06-06
320979,2017-06-06
321046,2017-06-06
321064,2017-06-06
321157,2017-06-06
321246,2017-06-06
321296,2017-06-06
321329,2017-06-06
321346,2017-06-06
321372,2017-06-06
321555,2017-06-06
321598,2017-06-06
321633,2017-06-06
321716,2017-06-06
321727,2017-06-06
321750,2017-06-06
321763,2017-06-06
321778,2017-06-06
321929,2017-06-06
321959,2017-06-06
321983,2017-06-06
322009,2017-06-06
322018,2017-06-06
322022,2017-06-06
322042,2017-06-06
322049,2017-06-06
322130,2017-06-06
322165,2017-06-06
322175,2017-06-06
322182,2017-06-06
322211,2017-06-06
322312,2017-06-06
322399,2017-06-06
322416,2017-06-06
322462,2017-06-06
322532,2017-06-06
322575,2017-06-06
322691,2017-06-06
322701,2017-06-06
322721,2017-06-06
322776,2017-06-06
322778,2017-06-06
322790,2017-06-06
322794,2017-06-06
322870,2017-06-06
322969,2017-06-06
323066,2017-06-06
323085,2017-06-06
323159,2017-06-06
323160,2017-06-06
323179,2017-06-06
323205,2017-06-06
323619,2017-06-06
322629,2017-06-07
299818,2017-06-07
308801,2017-06-07
312415,2017-06-07
313241,2017-06-07
313781,2017-06-07
313815,2017-06-07
315423,2017-06-07
316376,2017-06-07
316657,2017-06-07
317295,2017-06-07
317304,2017-06-07
317550,2017-06-07
319120,2017-06-07
319649,2017-06-07
319777,2017-06-07
319867,2017-06-07
320227,2017-06-07
320244,2017-06-07
320622,2017-06-07
320675,2017-06-07
320730,2017-06-07
320853,2017-06-07
320937,2017-06-07
320938,2017-06-07
321477,2017-06-07
321584,2017-06-07
321671,2017-06-07
321753,2017-06-07
321757,2017-06-07
321834,2017-06-07
321944,2017-06-07
321946,2017-06-07
321947,2017-06-07
321954,2017-06-07
321958,2017-06-07
321996,2017-06-07
322043,2017-06-07
322067,2017-06-07
322069,2017-06-07
322070,2017-06-07
322071,2017-06-07
322094,2017-06-07
322099,2017-06-07
322105,2017-06-07
322106,2017-06-07
322118,2017-06-07
322194,2017-06-07
322202,2017-06-07
322231,2017-06-07
322262,2017-06-07
322264,2017-06-07
322398,2017-06-07
322409,2017-06-07
322419,2017-06-07
322447,2017-06-07
322541,2017-06-07
322573,2017-06-07
322676,2017-06-07
322763,2017-06-07
323007,2017-06-07
323049,2017-06-07
323537,2017-06-07
323572,2017-06-07
323604,2017-06-07
323661,2017-06-07
323820,2017-06-07
323828,2017-06-07
323833,2017-06-07
323844,2017-06-07
323858,2017-06-07
323859,2017-06-07
315003,2017-06-08
315639,2017-06-08
315642,2017-06-08
318339,2017-06-08
319417,2017-06-08
319611,2017-06-08
320141,2017-06-08
320416,2017-06-08
320993,2017-06-08
321105,2017-06-08
321213,2017-06-08
321504,2017-06-08
321550,2017-06-08
321656,2017-06-08
321767,2017-06-08
321839,2017-06-08
321882,2017-06-08
321952,2017-06-08
322007,2017-06-08
322037,2017-06-08
322082,2017-06-08
322098,2017-06-08
322115,2017-06-08
322157,2017-06-08
322163,2017-06-08
322168,2017-06-08
322184,2017-06-08
322208,2017-06-08
322263,2017-06-08
322276,2017-06-08
322310,2017-06-08
322328,2017-06-08
322363,2017-06-08
322372,2017-06-08
322411,2017-06-08
322429,2017-06-08
322516,2017-06-08
322534,2017-06-08
322543,2017-06-08
322552,2017-06-08
322603,2017-06-08
322605,2017-06-08
322770,2017-06-08
322781,2017-06-08
322787,2017-06-08
322862,2017-06-08
322890,2017-06-08
322896,2017-06-08
322897,2017-06-08
322918,2017-06-08
323024,2017-06-08
323034,2017-06-08
323087,2017-06-08
323093,2017-06-08
323296,2017-06-08
323315,2017-06-08
323339,2017-06-08
323473,2017-06-08
323636,2017-06-08
323713,2017-06-08
323765,2017-06-08
323768,2017-06-08
323825,2017-06-08
323927,2017-06-08
323946,2017-06-08
323963,2017-06-08
324014,2017-06-08
324204,2017-06-08
S01700,2017-06-08
324140,2017-06-09
313899,2017-06-09
315829,2017-06-09
316771,2017-06-09
316886,2017-06-09
317214,2017-06-09
319444,2017-06-09
319467,2017-06-09
319769,2017-06-09
319941,2017-06-09
319982,2017-06-09
320211,2017-06-09
320249,2017-06-09
320253,2017-06-09
320609,2017-06-09
320633,2017-06-09
321032,2017-06-09
321344,2017-06-09
321549,2017-06-09
321742,2017-06-09
321998,2017-06-09
322011,2017-06-09
322026,2017-06-09
322127,2017-06-09
322131,2017-06-09
322136,2017-06-09
322155,2017-06-09
322196,2017-06-09
322206,2017-06-09
322225,2017-06-09
322226,2017-06-09
322265,2017-06-09
322376,2017-06-09
322412,2017-06-09
322425,2017-06-09
322456,2017-06-09
322525,2017-06-09
322526,2017-06-09
322609,2017-06-09
322783,2017-06-09
322785,2017-06-09
322866,2017-06-09
322871,2017-06-09
322899,2017-06-09
322916,2017-06-09
322975,2017-06-09
323006,2017-06-09
323035,2017-06-09
323061,2017-06-09
323065,2017-06-09
323098,2017-06-09
323114,2017-06-09
323181,2017-06-09
323233,2017-06-09
323239,2017-06-09
323358,2017-06-09
323394,2017-06-09
323453,2017-06-09
323494,2017-06-09
323531,2017-06-09
323532,2017-06-09
323533,2017-06-09
323534,2017-06-09
323550,2017-06-09
323577,2017-06-09
323581,2017-06-09
323607,2017-06-09
323635,2017-06-09
323693,2017-06-09
323880,2017-06-09
323889,2017-06-09
323978,2017-06-09
324140,2017-06-09
324271,2017-06-09
324287,2017-06-09
324312,2017-06-09
324337,2017-06-09
324343,2017-06-09
324424,2017-06-09
324439,2017-06-09
324455,2017-06-09
S01705,2017-06-09
316801,2017-06-10
319348,2017-06-10
319402,2017-06-10
319677,2017-06-10
319985,2017-06-10
320130,2017-06-10
320166,2017-06-10
321352,2017-06-10
321439,2017-06-10
321861,2017-06-10
321955,2017-06-10
322033,2017-06-10
322109,2017-06-10
322113,2017-06-10
322156,2017-06-10
322162,2017-06-10
322203,2017-06-10
322213,2017-06-10
322554,2017-06-10
322674,2017-06-10
322713,2017-06-10
322722,2017-06-10
322733,2017-06-10
322782,2017-06-10
322793,2017-06-10
322936,2017-06-10
322970,2017-06-10
323112,2017-06-10
323163,2017-06-10
323184,2017-06-10
323253,2017-06-10
323314,2017-06-10
323317,2017-06-10
323386,2017-06-10
323420,2017-06-10
323466,2017-06-10
323482,2017-06-10
323491,2017-06-10
323586,2017-06-10
323612,2017-06-10
323613,2017-06-10
323655,2017-06-10
323662,2017-06-10
323740,2017-06-10
323771,2017-06-10
323822,2017-06-10
323880,2017-06-10
323893,2017-06-10
323909,2017-06-10
323921,2017-06-10
324140,2017-06-10
318171,2017-06-12
319464,2017-06-12
320215,2017-06-12
321317,2017-06-12
321799,2017-06-12
322221,2017-06-12
322395,2017-06-12
322426,2017-06-12
322450,2017-06-12
322514,2017-06-12
322561,2017-06-12
322727,2017-06-12
322768,2017-06-12
322869,2017-06-12
322923,2017-06-12
322940,2017-06-12
323032,2017-06-12
323096,2017-06-12
323100,2017-06-12
323258,2017-06-12
323389,2017-06-12
323401,2017-06-12
323483,2017-06-12
323500,2017-06-12
323660,2017-06-12
323673,2017-06-12
323706,2017-06-12
323728,2017-06-12
323767,2017-06-12
323770,2017-06-12
323776,2017-06-12
323823,2017-06-12
323867,2017-06-12
323869,2017-06-12
323979,2017-06-12
324064,2017-06-12
324081,2017-06-12
324100,2017-06-12
324123,2017-06-12
324154,2017-06-12
324175,2017-06-12
324176,2017-06-12
324203,2017-06-12
324436,2017-06-12
324587,2017-06-12
324767,2017-06-12
325060,2017-06-12
325066,2017-06-12
319469,2017-06-12
320915,2017-06-12
320916,2017-06-12
321461,2017-06-12
321745,2017-06-12
321950,2017-06-12
322121,2017-06-12
322145,2017-06-12
322159,2017-06-12
322171,2017-06-12
322172,2017-06-12
322190,2017-06-12
322706,2017-06-12
323271,2017-06-12
323444,2017-06-12
323584,2017-06-12
323991,2017-06-12
324122,2017-06-12
324314,2017-06-12
324529,2017-06-12
324742,2017-06-12
324923,2017-06-12
314615,2017-06-13
319403,2017-06-13
319766,2017-06-13
321033,2017-06-13
322282,2017-06-13
322368,2017-06-13
322380,2017-06-13
322618,2017-06-13
322683,2017-06-13
322708,2017-06-13
322811,2017-06-13
322939,2017-06-13
323151,2017-06-13
323327,2017-06-13
323395,2017-06-13
323611,2017-06-13
323748,2017-06-13
323812,2017-06-13
323817,2017-06-13
323826,2017-06-13
323851,2017-06-13
323852,2017-06-13
323922,2017-06-13
324004,2017-06-13
324016,2017-06-13
324184,2017-06-13
324268,2017-06-13
324336,2017-06-13
324372,2017-06-13
324393,2017-06-13
324404,2017-06-13
324434,2017-06-13
324445,2017-06-13
324458,2017-06-13
324459,2017-06-13
324504,2017-06-13
324544,2017-06-13
324581,2017-06-13
324589,2017-06-13
324681,2017-06-13
324717,2017-06-13
324744,2017-06-13
324747,2017-06-13
324757,2017-06-13
317256,2017-06-13
319209,2017-06-13
320246,2017-06-13
320424,2017-06-13
322143,2017-06-13
322690,2017-06-13
323888,2017-06-13
324079,2017-06-13
324094,2017-06-13
324389,2017-06-13
324392,2017-06-13
324438,2017-06-13
324525,2017-06-13
324875,2017-06-13
324889,2017-06-13
324908,2017-06-13
325051,2017-06-13
325090,2017-06-13
325198,2017-06-13
325231,2017-06-13
325233,2017-06-13
325279,2017-06-13
325325,2017-06-13
316380,2017-06-14
317712,2017-06-14
318122,2017-06-14
319733,2017-06-14
320121,2017-06-14
320234,2017-06-14
320997,2017-06-14
322321,2017-06-14
322394,2017-06-14
322728,2017-06-14
322729,2017-06-14
322760,2017-06-14
322765,2017-06-14
322919,2017-06-14
322926,2017-06-14
323002,2017-06-14
323225,2017-06-14
323336,2017-06-14
323509,2017-06-14
323634,2017-06-14
323714,2017-06-14
323775,2017-06-14
324011,2017-06-14
324045,2017-06-14
324149,2017-06-14
324169,2017-06-14
324239,2017-06-14
324310,2017-06-14
324341,2017-06-14
324345,2017-06-14
324406,2017-06-14
324411,2017-06-14
324420,2017-06-14
324421,2017-06-14
324435,2017-06-14
324442,2017-06-14
324478,2017-06-14
324498,2017-06-14
324558,2017-06-14
324572,2017-06-14
324627,2017-06-14
324633,2017-06-14
324662,2017-06-14
324711,2017-06-14
324743,2017-06-14
324745,2017-06-14
324748,2017-06-14
324753,2017-06-14
324862,2017-06-14
324918,2017-06-14
325047,2017-06-14
325086,2017-06-14
325199,2017-06-14
325506,2017-06-14
325526,2017-06-14
325559,2017-06-14
325614,2017-06-14
325695,2017-06-14
325715,2017-06-14
315864,2017-06-15
317184,2017-06-15
317568,2017-06-15
318112,2017-06-15
318445,2017-06-15
318622,2017-06-15
319124,2017-06-15
320409,2017-06-15
320704,2017-06-15
320973,2017-06-15
321881,2017-06-15
321974,2017-06-15
322214,2017-06-15
322383,2017-06-15
322638,2017-06-15
322640,2017-06-15
322710,2017-06-15
322726,2017-06-15
322879,2017-06-15
323365,2017-06-15
323648,2017-06-15
323763,2017-06-15
323813,2017-06-15
323886,2017-06-15
323999,2017-06-15
324091,2017-06-15
324092,2017-06-15
324134,2017-06-15
324139,2017-06-15
324142,2017-06-15
324358,2017-06-15
324419,2017-06-15
324426,2017-06-15
324528,2017-06-15
324534,2017-06-15
324536,2017-06-15
324567,2017-06-15
324576,2017-06-15
324597,2017-06-15
324635,2017-06-15
324641,2017-06-15
324660,2017-06-15
324716,2017-06-15
324718,2017-06-15
324719,2017-06-15
324721,2017-06-15
324741,2017-06-15
324763,2017-06-15
324769,2017-06-15
324797,2017-06-15
324806,2017-06-15
324809,2017-06-15
324859,2017-06-15
325001,2017-06-15
325034,2017-06-15
325103,2017-06-15
325177,2017-06-15
325223,2017-06-15
325232,2017-06-15
325257,2017-06-15
325322,2017-06-15
325346,2017-06-15
325354,2017-06-15
325513,2017-06-15
325550,2017-06-15
322215,2017-06-15
322642,2017-06-15
324812,2017-06-15
324888,2017-06-15
325033,2017-06-15
325464,2017-06-15
325488,2017-06-15
325617,2017-06-15
325821,2017-06-15
325860,2017-06-15
325875,2017-06-15
325941,2017-06-15
S01713,2017-06-15
313450,2017-06-16
319817,2017-06-16
321332,2017-06-16
322326,2017-06-16
322658,2017-06-16
322709,2017-06-16
323653,2017-06-16
323675,2017-06-16
323777,2017-06-16
323835,2017-06-16
324307,2017-06-16
324334,2017-06-16
324359,2017-06-16
324643,2017-06-16
324729,2017-06-16
324762,2017-06-16
324863,2017-06-16
324926,2017-06-16
324927,2017-06-16
325011,2017-06-16
325161,2017-06-16
325368,2017-06-16
321949,2017-06-16
323414,2017-06-16
323435,2017-06-16
323749,2017-06-16
323769,2017-06-16
323887,2017-06-16
324108,2017-06-16
324266,2017-06-16
324768,2017-06-16
325025,2017-06-16
325447,2017-06-16
325918,2017-06-16
326026,2017-06-16
326124,2017-06-16
326140,2017-06-16
326306,2017-06-16
326332,2017-06-16
320813,2017-06-17
322385,2017-06-17
322653,2017-06-17
323173,2017-06-17
323345,2017-06-17
323712,2017-06-17
323932,2017-06-17
324309,2017-06-17
324517,2017-06-17
324729,2017-06-17
324852,2017-06-17
325069,2017-06-17
325137,2017-06-17
325514,2017-06-17
325693,2017-06-17
325702,2017-06-17
325823,2017-06-17
325901,2017-06-17
312583,2017-06-17
315110,2017-06-17
317554,2017-06-17
321747,2017-06-17
322151,2017-06-17
322152,2017-06-17
322153,2017-06-17
322154,2017-06-17
323210,2017-06-17
324303,2017-06-17
324782,2017-06-17
324926,2017-06-17
325097,2017-06-17
325186,2017-06-17
325246,2017-06-17
325251,2017-06-17
325345,2017-06-17
325351,2017-06-17
325517,2017-06-17
325534,2017-06-17
325553,2017-06-17
325593,2017-06-17
325880,2017-06-17
325881,2017-06-17
326120,2017-06-17
S01712,2017-06-17
315003,2017-06-19
319406,2017-06-19
322212,2017-06-19
322216,2017-06-19
322669,2017-06-19
322673,2017-06-19
322711,2017-06-19
323649,2017-06-19
323926,2017-06-19
324234,2017-06-19
324316,2017-06-19
324720,2017-06-19
324897,2017-06-19
325183,2017-06-19
325190,2017-06-19
325225,2017-06-19
325228,2017-06-19
325358,2017-06-19
325379,2017-06-19
325395,2017-06-19
325467,2017-06-19
325479,2017-06-19
325533,2017-06-19
325541,2017-06-19
325560,2017-06-19
325568,2017-06-19
325572,2017-06-19
325589,2017-06-19
325594,2017-06-19
325665,2017-06-19
325692,2017-06-19
325764,2017-06-19
325790,2017-06-19
325846,2017-06-19
325863,2017-06-19
325874,2017-06-19
325879,2017-06-19
325895,2017-06-19
325914,2017-06-19
325920,2017-06-19
325950,2017-06-19
325956,2017-06-19
325957,2017-06-19
325975,2017-06-19
326012,2017-06-19
326025,2017-06-19
326065,2017-06-19
326095,2017-06-19
326123,2017-06-19
326279,2017-06-19
326285,2017-06-19
326380,2017-06-19
326469,2017-06-19
326557,2017-06-19
326559,2017-06-19
326574,2017-06-19
326641,2017-06-19
326646,2017-06-19
326727,2017-06-19
326741,2017-06-19
326742,2017-06-19
326750,2017-06-19
326751,2017-06-19
326804,2017-06-19
326900,2017-06-19
326949,2017-06-19
319112,2017-06-20
323262,2017-06-20
323638,2017-06-20
324978,2017-06-20
325240,2017-06-20
325290,2017-06-20
325294,2017-06-20
325381,2017-06-20
325427,2017-06-20
325440,2017-06-20
325528,2017-06-20
325562,2017-06-20
325663,2017-06-20
325717,2017-06-20
325754,2017-06-20
325770,2017-06-20
325778,2017-06-20
325919,2017-06-20
325936,2017-06-20
325955,2017-06-20
325973,2017-06-20
325974,2017-06-20
326022,2017-06-20
326031,2017-06-20
326055,2017-06-20
326154,2017-06-20
326176,2017-06-20
326177,2017-06-20
326194,2017-06-20
326282,2017-06-20
326438,2017-06-20
326462,2017-06-20
326499,2017-06-20
326516,2017-06-20
326570,2017-06-20
326616,2017-06-20
326888,2017-06-20
322712,2017-06-20
322999,2017-06-20
324294,2017-06-20
325151,2017-06-20
325518,2017-06-20
325994,2017-06-20
326284,2017-06-20
326973,2017-06-20
327074,2017-06-20
327104,2017-06-20
327121,2017-06-20
327127,2017-06-20
S01714,2017-06-20
313742,2017-06-21
320559,2017-06-21
322313,2017-06-21
323646,2017-06-21
323647,2017-06-21
324001,2017-06-21
324085,2017-06-21
324093,2017-06-21
324195,2017-06-21
324533,2017-06-21
324559,2017-06-21
324653,2017-06-21
324675,2017-06-21
324865,2017-06-21
324930,2017-06-21
325015,2017-06-21
325293,2017-06-21
325296,2017-06-21
325421,2017-06-21
325448,2017-06-21
325450,2017-06-21
325478,2017-06-21
325508,2017-06-21
325603,2017-06-21
325714,2017-06-21
325774,2017-06-21
325777,2017-06-21
325867,2017-06-21
325999,2017-06-21
326044,2017-06-21
326069,2017-06-21
326138,2017-06-21
326152,2017-06-21
326274,2017-06-21
326336,2017-06-21
326343,2017-06-21
326390,2017-06-21
326491,2017-06-21
326555,2017-06-21
326602,2017-06-21
326617,2017-06-21
326629,2017-06-21
326732,2017-06-21
326745,2017-06-21
326746,2017-06-21
326795,2017-06-21
326798,2017-06-21
326822,2017-06-21
326946,2017-06-21
327140,2017-06-21
327152,2017-06-21
327159,2017-06-21
327193,2017-06-21
327265,2017-06-21
327269,2017-06-21
327393,2017-06-21
327409,2017-06-21
327410,2017-06-21
327450,2017-06-21
S01717,2017-06-21
S01718,2017-06-21
S01723,2017-06-21
315918,2017-06-22
323925,2017-06-22
324090,2017-06-22
324368,2017-06-22
324664,2017-06-22
324736,2017-06-22
325099,2017-06-22
325132,2017-06-22
325136,2017-06-22
325287,2017-06-22
325288,2017-06-22
325416,2017-06-22
325420,2017-06-22
325530,2017-06-22
325662,2017-06-22
325719,2017-06-22
325759,2017-06-22
325771,2017-06-22
325809,2017-06-22
325940,2017-06-22
326000,2017-06-22
326047,2017-06-22
326160,2017-06-22
326321,2017-06-22
326322,2017-06-22
326323,2017-06-22
326345,2017-06-22
326385,2017-06-22
326444,2017-06-22
326471,2017-06-22
326598,2017-06-22
326599,2017-06-22
326664,2017-06-22
326733,2017-06-22
326814,2017-06-22
326818,2017-06-22
326938,2017-06-22
327048,2017-06-22
327064,2017-06-22
327082,2017-06-22
327090,2017-06-22
327123,2017-06-22
327396,2017-06-22
327453,2017-06-22
327508,2017-06-22
327509,2017-06-22
327515,2017-06-22
327663,2017-06-22
327737,2017-06-22
S01715,2017-06-22
S01722,2017-06-22
317332,2017-06-23
317557,2017-06-23
320940,2017-06-23
324173,2017-06-23
324410,2017-06-23
324586,2017-06-23
324601,2017-06-23
324728,2017-06-23
324960,2017-06-23
325135,2017-06-23
325155,2017-06-23
325483,2017-06-23
325609,2017-06-23
325669,2017-06-23
325691,2017-06-23
325733,2017-06-23
325734,2017-06-23
325780,2017-06-23
325934,2017-06-23
326047,2017-06-23
326243,2017-06-23
326292,2017-06-23
326313,2017-06-23
326314,2017-06-23
326330,2017-06-23
326335,2017-06-23
326349,2017-06-23
326350,2017-06-23
326393,2017-06-23
326502,2017-06-23
326503,2017-06-23
326504,2017-06-23
326991,2017-06-23
327012,2017-06-23
327036,2017-06-23
327038,2017-06-23
327051,2017-06-23
327062,2017-06-23
327086,2017-06-23
327089,2017-06-23
327133,2017-06-23
327147,2017-06-23
327161,2017-06-23
327204,2017-06-23
327217,2017-06-23
327218,2017-06-23
327224,2017-06-23
327237,2017-06-23
327255,2017-06-23
327271,2017-06-23
327278,2017-06-23
327281,2017-06-23
327323,2017-06-23
327328,2017-06-23
327498,2017-06-23
327528,2017-06-23
327925,2017-06-23
327937,2017-06-23
327963,2017-06-23
327971,2017-06-23
327977,2017-06-23
328010,2017-06-23
328016,2017-06-23
328032,2017-06-23
328053,2017-06-23
328082,2017-06-23
328086,2017-06-23
S01719,2017-06-23
S01721,2017-06-23
S01726,2017-06-23
S01727,2017-06-23
S01735,2017-06-23
317555,2017-06-24
322266,2017-06-24
326118,2017-06-24
326291,2017-06-24
326293,2017-06-24
326303,2017-06-24
326315,2017-06-24
326338,2017-06-24
326480,2017-06-24
326577,2017-06-24
326581,2017-06-24
326653,2017-06-24
326684,2017-06-24
326701,2017-06-24
326988,2017-06-24
327033,2017-06-24
327043,2017-06-24
327049,2017-06-24
327052,2017-06-24
327157,2017-06-24
327164,2017-06-24
327165,2017-06-24
327166,2017-06-24
327167,2017-06-24
327234,2017-06-24
327316,2017-06-24
327361,2017-06-24
327362,2017-06-24
327446,2017-06-24
327447,2017-06-24
327448,2017-06-24
327449,2017-06-24
327479,2017-06-24
327594,2017-06-24
327718,2017-06-24
327975,2017-06-24
S01716,2017-06-24
S01720,2017-06-24
S01724,2017-06-24
S01725,2017-06-24
S01728,2017-06-24
S01729,2017-06-24
S01731,2017-06-24
S01736,2017-06-24
S01744,2017-06-24
S01750,2017-06-24
S01751,2017-06-24
319400,2017-06-26
321674,2017-06-26
324679,2017-06-26
324699,2017-06-26
324947,2017-06-26
325070,2017-06-26
325391,2017-06-26
325433,2017-06-26
325531,2017-06-26
325710,2017-06-26
325730,2017-06-26
325922,2017-06-26
325958,2017-06-26
326029,2017-06-26
326032,2017-06-26
326034,2017-06-26
326304,2017-06-26
326316,2017-06-26
326346,2017-06-26
326588,2017-06-26
326788,2017-06-26
326904,2017-06-26
327041,2017-06-26
327044,2017-06-26
327107,2017-06-26
327143,2017-06-26
327168,2017-06-26
327203,2017-06-26
327232,2017-06-26
327409,2017-06-26
327413,2017-06-26
327414,2017-06-26
327433,2017-06-26
327440,2017-06-26
327441,2017-06-26
327442,2017-06-26
327474,2017-06-26
327483,2017-06-26
327499,2017-06-26
327558,2017-06-26
327559,2017-06-26
327565,2017-06-26
327574,2017-06-26
327577,2017-06-26
327600,2017-06-26
327608,2017-06-26
