Date,Platform,utm_campaign,leads_na
2017-05-26,Facebook,CONTEMPORARY_USA_ALL_36-45_ALL_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY+_MIX_CHIARA-SOROYA-ELINOR-ALDRIDGE, 1
2017-05-26,Facebook,CONTEMPORARY_USA_ALL_36-45_ALL_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY+_MIX_CHUNG-PREETMA-VIOLETTE-PANDORA, 1
2017-05-26,Facebook,CONTEMPORARY_USA_ALL_36-45_ALL_ALL_CAROUSEL_INFLUENCER_HIGH+CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON, 1
2017-05-26,Facebook,CONTEMPORARY_USA_ALL_36-45_ALL_ALL_CAROUSEL_PRODUCT_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 1
2017-05-26,Facebook,CONTEMPORARY_USA_ALL_36-45_ALL_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT+_BRAND_CATEGORY_MIX_RADHIKA-MARLEY, 1
2017-05-26,Facebook,CONTEMPORARY_USA_ALL_36-45_ALL_ALL_LINKAD_CAMPAIGN_HIGH+CONTRAST_STILL_PRODUCT_CTA_PDP_DRESSES_RINGWALDS, 1
2017-05-26,Facebook,CONTEMPORARY_USA_ALL_36-45_COMPETITORS_ALL_CAROUSEL_PRODUCT_HIGH CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 2
2017-05-26,Facebook,CONTEMPORARY_USA_ALL_36-45_COMPETITORS_ALL_LINKAD_CAMPAIGN_HIGH+CONTRAST_STILL_PRODUCT_CTA_PDP_DRESSES_RINGWALDS, 1
2017-05-26,Facebook,CONTEMPORARY_USA_ALL_36-45_COMPETITORS_ALL_LINKAD_PRODUCT_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_MIX_JENSEN-STEPHANIA, 1
2017-05-26,Facebook,CONTEMPORARY_USA_ALL_36-45_HHI_ALL__PRODUCT_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_MIX_JENSEN-STEPHANIA, 1
2017-05-26,Facebook,CONTEMPORARY_USA_ALL_36-45_HHI_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_RUTSON-ORTIZ-WALTON-KLING, 1
2017-05-26,Facebook,CONTEMPORARY_USA_ALL_36-45_HHI_ALL_CAROUSEL_PRODUCT_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 1
2017-05-26,Facebook,CONTEMPORARY_USA_ALL_36-45_LOOKALIKE_ALL_CAROUSEL_PRODUCT_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 1
2017-05-26,Facebook,CONTEMPORARY_USA_ALL_36-45_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_LINDA-TIEGS-LOURDES-CRAWFORD, 1
2017-05-26,Facebook,CONTEMPORARY_USA_ALL_36-45_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_RUTSON-ORTIZ-WALTON-KLING, 1
2017-05-26,Facebook,CONTEMPORARY_USA_ALL_36-45_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY+_MIX_CHIARA-SOROYA-ELINOR-ALDRIDGE, 1
2017-05-26,Facebook,CONTEMPORARY_USA_ALL_36-45_SUSTAINABILITY_ALL_CAROUSEL_INFLUENCER_HIGH CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON, 1
2017-05-26,Facebook,CONTEMPORARY_USA_ALL_36-45_SUSTAINABILITY_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY _JUMPSUIT_GILROY, 1
2017-05-26,Facebook,PROM_CAN_ALL_19-20_NA_M_CAROUSEL_PRODUCT_GIRLY_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_VALENTINA-SATELLITE-ALIJA-RETROGRADE, 1
2017-05-26,Facebook,PROM_USA_ALL_19-20_NA_M_CAROUSEL_PRODUCT_DRAMATIC_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_GALACTIC-BOREALIS-NOVA-VELA, 1
2017-05-26,Facebook,PROM-RE_USA_ALL_17-19_NA_M_CAROUSEL_PRODUCT_GIRLY_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_VALENTINA-SATELLITE-ALIJA-RETROGRADE, 1
2017-05-26,Facebook,PROM-RE_USA_ALL_19-20_NA_M_CAROUSEL_PRODUCT_GIRLY_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_VALENTINA-SATELLITE-ALIJA-RETROGRADE, 1
2017-05-26,Instagram,WEDDING_USA_ALL_26-35_BRIDESMAID_ALL_CAROUSEL_PRODUCT_MODERNBRIDESMAID_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_MAE-JULIANNE-YVETTE-LORRAINE, 1
2017-05-26,Other,CONTEMPORARY_USA-AUS_ALL_28-35_FASHION_ALL_TWEET_EDITORIAL_BLOG_TWEET_BLOG_CTA_BLOG_MIX_MIX, 1
2017-05-26,Other,CONTEMPORARY_USA-AUS_ALL_28-35_FASHION_ALL_TWEET_EDITORIAL_BLOG_TWEET_BLOG_CTA_BLOG_MIX_NICOLETTE-MASON, 1
2017-05-26,Other,POLYVORE_US, 8
2017-05-26,Other,UTM_CAMPAIGN, 3
2017-05-27,Facebook,ALL-RETARGETING_USA_ALL_16-18_VIEW-NOT-PURCHASE_D_CAROUSEL_PRODUCT_NA_CAROUSEL_PRODUCT_CTA_PDP_NA_NA, 2
2017-05-27,Facebook,ALL-RETARGETING_USA_ALL_ALL_VIEW-NOT-PURCHASE_D_CAROUSEL_PRODUCT_NA_CAROUSEL_PRODUCT_BRAND_PDP_NA_NA, 3
2017-05-27,Facebook,ALL-RETARGETING_USA_ALL_ALL_VIEW-NOT-PURCHASE_M_CAROUSEL_PRODUCT_NA_CAROUSEL_PRODUCT_BRAND_PDP_NA_NA, 2
2017-05-27,Facebook,ALL-RETARGETING_USA_ALL_ALL_VIEW-NOT-PURCHASE_M_CAROUSEL_PRODUCT_NA_CAROUSEL_PRODUCT_CTA_PDP_NA_NA, 4
2017-05-27,Facebook,CONTEMPORARY_AUS_ALL_28-35_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_IRENE-CANDELLA-MADGE-MARIBO, 1
2017-05-27,Facebook,CONTEMPORARY_AUS_ALL_36-45_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_RUTSON-ORTIZ-WALTON-KLING, 1
2017-05-27,Facebook,CONTEMPORARY_USA_ALL_28-35_ALL_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY+_MIX_CHUNG-PREETMA-VIOLETTE-PANDORA, 1
2017-05-27,Facebook,CONTEMPORARY_USA_ALL_28-35_ALL_ALL_CAROUSEL_PRODUCT_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 1
2017-05-27,Facebook,CONTEMPORARY_USA_ALL_28-35_ALL_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION-LINKADV1-DROP1_STILL_PRODUCT_BRAND_HOMEPAGE_PANTS_PREETMA, 1
2017-05-27,Facebook,CONTEMPORARY_USA_ALL_28-35_COMPETITORS_ALL_CAROUSEL_INFLUENCER_HIGH+CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON, 1
2017-05-27,Facebook,CONTEMPORARY_USA_ALL_28-35_COMPETITORS_ALL_CAROUSEL_PRODUCT_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 1
2017-05-27,Facebook,CONTEMPORARY_USA_ALL_28-35_COMPETITORS_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT+_BRAND_CATEGORY_MIX_RADHIKA-MARLEY, 1
2017-05-27,Facebook,CONTEMPORARY_USA_ALL_28-35_COMPETITORS_ALL_LINKAD_PRODUCT_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_MIX_JENSEN-STEPHANIA, 1
2017-05-27,Facebook,CONTEMPORARY_USA_ALL_28-35_CONTEMPORARY_ALL_VIDEO_CAMPAIGN_ANTI-FAST-FASHION_GIF_DTE_BRAND_CATEGORY_CORSETS_JOJO-SELAH, 4
2017-05-27,Facebook,CONTEMPORARY_USA_ALL_28-35_CONTEMPORARY_ALL_VIDEO_CAMPAIGN_ANTI-FAST-FASHION_GIF_PRODUCT_BRAND_CATEGORY_DRESS_JAN, 1
2017-05-27,Facebook,CONTEMPORARY_USA_ALL_28-35_CONTEMPORARY_ALL_VIDEO_CAMPAIGN_ANTI-FAST-FASHION_GIF_PRODUCT_BRAND_CATEGORY_MIX_RADHIKA-MARKLEY, 9
2017-05-27,Facebook,CONTEMPORARY_USA_ALL_28-35_HHI_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY+_MIX_CHIARA-SOROYA-ELINOR-ALDRIDGE, 1
2017-05-27,Facebook,CONTEMPORARY_USA_ALL_28-35_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_IRENE-CANDELLA-MADGE-MARIBO, 2
2017-05-27,Facebook,CONTEMPORARY_USA_ALL_28-35_SUSTAINABILITY_ALL_CAROUSEL_PRODUCT_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 1
2017-05-27,Facebook,CONTEMPORARY_USA_ALL_28-35_SUSTAINABILITY_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY+_JUMPSUIT_GILROY, 1
2017-05-27,Facebook,CONTEMPORARY_USA_ALL_36-45_ALL_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY _MIX_CHIARA-SOROYA-ELINOR-ALDRIDGE, 1
2017-05-27,Facebook,CONTEMPORARY_USA_ALL_36-45_ALL_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_RUTSON-ORTIZ-WALTON-KLING, 2
2017-05-27,Facebook,CONTEMPORARY_USA_ALL_36-45_ALL_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY+_MIX_CHIARA-SOROYA-ELINOR-ALDRIDGE, 2
2017-05-27,Facebook,CONTEMPORARY_USA_ALL_36-45_ALL_ALL_CAROUSEL_PRODUCT_HIGH CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 1
2017-05-27,Facebook,CONTEMPORARY_USA_ALL_36-45_ALL_ALL_CAROUSEL_PRODUCT_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 1
2017-05-27,Facebook,CONTEMPORARY_USA_ALL_36-45_COMPETITORS_ALL_CAROUSEL_INFLUENCER_HIGH+CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON, 1
2017-05-27,Facebook,CONTEMPORARY_USA_ALL_36-45_COMPETITORS_ALL_CAROUSEL_PRODUCT_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 1
2017-05-27,Facebook,CONTEMPORARY_USA_ALL_36-45_HHI_ALL_CAROUSEL_INFLUENCER_HIGH+CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON, 1
2017-05-27,Facebook,CONTEMPORARY_USA_ALL_36-45_LOOKALIKE_ALL_CAROUSEL_CAMPAIGN_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_DEVILLE-RINDWALDS-MAQUINO-MIDDLETON-RINGWALD, 1
2017-05-27,Facebook,CONTEMPORARY_USA_ALL_36-45_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY+_MIX_CHIARA-SOROYA-ELINOR-ALDRIDGE, 1
2017-05-27,Facebook,CONTEMPORARY_USA_ALL_36-45_SUSTAINABILITY_ALL_CAROUSEL_INFLUENCER_HIGH+CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON, 1
2017-05-27,Facebook,CONTEMPORARY_USA_ALL_36-45_SUSTAINABILITY_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY+_JUMPSUIT_GILROY, 1
2017-05-27,Facebook,CONTEMPORARY-NIGHT_AUS_NA_ALL_NA_ALL_CAROUSEL_PRODUCT_EVENING_CAROUSEL_PRODUCT_NA_PDP_DRESSES_AXIS-LYRA-TWILIGHT-PISCES-IRVINE-SATTELITE, 1
2017-05-27,Facebook,PROM_NZ_ALL_16-19_PROM_ALL_CAROUSEL_PRODUCT_UNDER-200_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_AXIS-DARLO-LIBRA-BACKLESS+STARLET, 1
2017-05-27,Facebook,WEDDING_USA_ALL_26-35_BRIDESMAID_ALL_CAROUSEL_PRODUCT_MODERNBRIDESMAID_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_MAE-JULIANNE-YVETTE-LORRAINE, 1
2017-05-27,Instagram,WEDDING_USA_ALL_26-35_BRIDESMAID_ALL_CAROUSEL_PRODUCT_MODERNBRIDESMAID_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_MAE-JULIANNE-YVETTE-LORRAINE, 2
2017-05-27,Other,CONTEMPORARY_USA-AUS_ALL_28-35_FASHION_ALL_TWEET_EDITORIAL_BLOG_TWEET_BLOG_CTA_BLOG_MIX_MIX, 1
2017-05-27,Other,CONTEMPORARY_USA-AUS_ALL_28-35_FASHION_ALL_TWEET_EDITORIAL_BLOG_TWEET_BLOG_CTA_BLOG_MIX_NICOLETTE-MASON, 1
2017-05-27,Other,POLYVORE_US, 6
2017-05-27,Other,UTM_CAMPAIGN, 1
2017-05-28,Facebook,ALL-RETARGETING_USA_ALL_ALL_VIEW-NOT-PURCHASE_D_CAROUSEL_PRODUCT_NA_CAROUSEL_PRODUCT_BRAND_PDP_NA_NA, 3
2017-05-28,Facebook,ALL-RETARGETING_USA_ALL_ALL_VIEW-NOT-PURCHASE_M_CAROUSEL_PRODUCT_NA_CAROUSEL_PRODUCT_BRAND_PDP_NA_NA, 3
2017-05-28,Facebook,ALL-RETARGETING_USA_ALL_ALL_VIEW-NOT-PURCHASE_M_CAROUSEL_PRODUCT_NA_CAROUSEL_PRODUCT_CTA_PDP_NA_NA, 3
2017-05-28,Facebook,CONTEMPORARY_AUS_ALL_28-35_COMPETITORS_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY+_MIX_CHUNG-PREETMA-VIOLETTE-PANDORA, 1
2017-05-28,Facebook,CONTEMPORARY_USA_ALL_26-30_LOOKALIKE_ALL_VIDEO_CAMPAIGN_HIGH+CONTRAST_GIF_PRODUCT_CHEEKY_PDP_DRESSES_REESE, 1
2017-05-28,Facebook,CONTEMPORARY_USA_ALL_28-35_ALL_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_RUTSON-ORTIZ-WALTON-KLING, 1
2017-05-28,Facebook,CONTEMPORARY_USA_ALL_28-35_ALL_ALL_CAROUSEL_PRODUCT_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 2
2017-05-28,Facebook,CONTEMPORARY_USA_ALL_28-35_ALL_ALL_CAROUSEL_PRODUCT_INFLUENCER_CAROUSEL_PRODUCT+_BRAND_PDP_MIX_MILEX-DENGLER-MINDY, 1
2017-05-28,Facebook,CONTEMPORARY_USA_ALL_28-35_COMPETITORS_ALL_CAROUSEL_INFLUENCER_HIGH+CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON, 4
2017-05-28,Facebook,CONTEMPORARY_USA_ALL_28-35_COMPETITORS_ALL_CAROUSEL_PRODUCT_HIGH CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 1
2017-05-28,Facebook,CONTEMPORARY_USA_ALL_28-35_COMPETITORS_ALL_CAROUSEL_PRODUCT_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 1
2017-05-28,Facebook,CONTEMPORARY_USA_ALL_28-35_CONTEMPORARY_ALL_VIDEO_CAMPAIGN_ANTI-FAST-FASHION_GIF_DTE_BRAND_CATEGORY_CORSETS_JOJO-SELAH, 3
2017-05-28,Facebook,CONTEMPORARY_USA_ALL_28-35_CONTEMPORARY_ALL_VIDEO_CAMPAIGN_ANTI-FAST-FASHION_GIF_PRODUCT_BRAND_CATEGORY_DRESS_JAN, 4
2017-05-28,Facebook,CONTEMPORARY_USA_ALL_28-35_CONTEMPORARY_ALL_VIDEO_CAMPAIGN_ANTI-FAST-FASHION_GIF_PRODUCT_BRAND_CATEGORY_MIX_RADHIKA-MARKLEY,12
2017-05-28,Facebook,CONTEMPORARY_USA_ALL_28-35_HHI_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_RUTSON-ORTIZ-WALTON-KLING, 1
2017-05-28,Facebook,CONTEMPORARY_USA_ALL_28-35_HHI_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY+_MIX_CHIARA-SOROYA-ELINOR-ALDRIDGE, 2
2017-05-28,Facebook,CONTEMPORARY_USA_ALL_28-35_HHI_ALL_CAROUSEL_PRODUCT_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 2
2017-05-28,Facebook,CONTEMPORARY_USA_ALL_28-35_SUSTAINABILITY_ALL_CAROUSEL_PRODUCT_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 1
2017-05-28,Facebook,CONTEMPORARY_USA_ALL_36-45_COMPETITORS_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_RUTSON-ORTIZ-WALTON-KLING, 1
2017-05-28,Facebook,CONTEMPORARY_USA_ALL_36-45_COMPETITORS_ALL_CAROUSEL_INFLUENCER_HIGH+CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON, 1
2017-05-28,Facebook,CONTEMPORARY_USA_ALL_36-45_COMPETITORS_ALL_CAROUSEL_PRODUCT_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 1
2017-05-28,Facebook,CONTEMPORARY_USA_ALL_36-45_COMPETITORS_ALL_LINKAD_CAMPAIGN_HIGH CONTRAST_STILL_PRODUCT_CTA_PDP_DRESSES_RINGWALDS, 1
2017-05-28,Facebook,CONTEMPORARY_USA_ALL_36-45_COMPETITORS_ALL_LINKAD_CAMPAIGN_HIGH+CONTRAST_STILL_PRODUCT_CTA_PDP_DRESSES_RINGWALDS, 1
2017-05-28,Facebook,CONTEMPORARY_USA_ALL_36-45_HHI_ALL_CAROUSEL_PRODUCT_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 2
2017-05-28,Facebook,CONTEMPORARY_USA_ALL_36-45_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_LINDA-TIEGS-LOURDES-CRAWFORD, 1
2017-05-28,Facebook,CONTEMPORARY_USA_ALL_36-45_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY+_MIX_CHIARA-SOROYA-ELINOR-ALDRIDGE, 1
2017-05-28,Facebook,CONTEMPORARY_USA_ALL_36-45_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_DEVILLE-RINDWALDS-MAQUINO-MIDDLETON-RINGWALD, 1
2017-05-28,Facebook,CONTEMPORARY_USA_ALL_36-45_SUSTAINABILITY_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY+_JUMPSUIT_GILROY, 1
2017-05-28,Facebook,CONTEMPORARY_USA-AUS_ALL_28-45_ALL_ALL_CAROUSEL_CAMPAIGN_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_DEVILLE-RINDWALDS-MAQUINO-MIDDLETON-RINGWALD, 1
2017-05-28,Facebook,PROM_RE_USA_ALL_17-19_RE_ALL_CAROUSEL_PRODUCT_GIRLY_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_CLAUDIE-SATELLITE-AXIS-ROSEWATER, 1
2017-05-28,Facebook,PROM_USA_ALL_19-20_NA_M_CAROUSEL_PRODUCT_DRAMATIC_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_GALACTIC-BOREALIS-NOVA-VELA, 4
2017-05-28,Facebook,PROM-RE_CAN_ALL_19-20_NA_M_CAROUSEL_PRODUCT_GIRLY_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_VALENTINA-SATELLITE-ALIJA-RETROGRADE, 1
2017-05-28,Facebook,WEDDING_USA_ALL_26-35_BRIDESMAID_ALL_CAROUSEL_PRODUCT_MODERNBRIDESMAID_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_MAE-JULIANNE-YVETTE-LORRAINE, 2
2017-05-28,Facebook,WEDDING_USA_ALL_26-35_BRIDESMAID_ALL_CAROUSEL_PRODUCT_MODERNBRIDESMAID_CAROUSEL_PRODUCT_CHEEKY_CATEGORY_DRESSES_CINDY-ELLA-BRIGHTON-AMBER, 1
2017-05-28,Instagram,WEDDING_USA_ALL_26-35_BRIDESMAID_ALL_CAROUSEL_PRODUCT_MODERNBRIDESMAID_CAROUSEL_PRODUCT_CHEEKY_CATEGORY_DRESSES_CINDY-ELLA-BRIGHTON-AMBER, 1
2017-05-28,Other,CONTEMPORARY_USA-AUS_ALL_28-35_FASHION_ALL_TWEET_EDITORIAL_BLOG_TWEET_BLOG_CTA_BLOG_MIX_NICOLETTE-MASON, 1
2017-05-28,Other,POLYVORE_US, 2
2017-05-28,Other,UTM_CAMPAIGN, 4
2017-05-29,Facebook,ALL-RETARGETING_USA_ALL_16-18_VIEW-NOT-PURCHASE_D_CAROUSEL_PRODUCT_NA_CAROUSEL_PRODUCT_CTA_PDP_NA_NA, 2
2017-05-29,Facebook,ALL-RETARGETING_USA_ALL_ALL_VIEW-NOT-PURCHASE_M_CAROUSEL_PRODUCT_NA_CAROUSEL_PRODUCT_BRAND_PDP_NA_NA, 2
2017-05-29,Facebook,ALL-RETARGETING_USA_ALL_ALL_VIEW-NOT-PURCHASE_M_CAROUSEL_PRODUCT_NA_CAROUSEL_PRODUCT_CTA_PDP_NA_NA, 1
2017-05-29,Facebook,CONTEMPORARY_AUS_ALL_28-35_ALL_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_RUTSON-ORTIZ-WALTON-KLING, 1
2017-05-29,Facebook,CONTEMPORARY_AUS_ALL_28-35_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY+_MIX_CHUNG-PREETMA-VIOLETTE-PANDORA, 1
2017-05-29,Facebook,CONTEMPORARY_AUS_ALL_36-45_COMPETITORS_ALL_CAROUSEL_CAMPAIGN_AFF_CAROUSEL_PRODUCT_BRAND_PDP_MIX_BERENSON-HARREL-ISSA-COHEN, 1
2017-05-29,Facebook,CONTEMPORARY_AUS_ALL_36-45_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_RUTSON-ORTIZ-WALTON-KLING, 1
2017-05-29,Facebook,CONTEMPORARY_USA_ALL_28-35_ALL_ALL_CAROUSEL_PRODUCT_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_PDP_MIX_SELAH-SOLANGE-IRINA-RENYOLDS-MARLEY, 1
2017-05-29,Facebook,CONTEMPORARY_USA_ALL_28-35_ALL_ALL_CAROUSEL_PRODUCT_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 3
2017-05-29,Facebook,CONTEMPORARY_USA_ALL_28-35_ALL+_ALL_LINKAD_PRODUCT_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_MIX_JENSEN-STEPHANIA, 1
2017-05-29,Facebook,CONTEMPORARY_USA_ALL_28-35_COMPETITORS_ALL_CAROUSEL_INFLUENCER_HIGH+CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON, 1
2017-05-29,Facebook,CONTEMPORARY_USA_ALL_28-35_COMPETITORS_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY+_JUMPSUIT_GILROY, 1
2017-05-29,Facebook,CONTEMPORARY_USA_ALL_28-35_CONTEMPORARY_ALL_VIDEO_CAMPAIGN_ANTI-FAST-FASHION_GIF_DTE_BRAND_CATEGORY_CORSETS_JOJO-SELAH, 2
