Page,Sessions,Bounces
/dress-lenah-1082?color=white,73,38
/dress-maquino-1198,73,21
/dress-star-crossed-lover-1195?color=micro-star,73,29
/dress-the-coralie-1310?color=ivory,73,27
/dress-the-pandora-dress-1487?color=black-and-white-gingham,73,26
/dress-valletta-1221?color=black,73,69
/dress-yoko-1116?color=ivory,73,21
/dress-jacquie-1012?color=navy,72,41
/dress-high-places-592?color=coral,71,27
/dress-tilbury-1109?color=champagne,71,24
/dress-estelle-skirt-1156?color=black,70,31
/dress-rose-floral-two-piece-478?color=midnight-floral,70,31
/dress-seville-skirt-1172?color=olive,70,58
/dress-alija-dress-1288?color=pretty-pink,69,36
/dress-kennedy-grace-1039?color=pale-grey&?utm_source=Facebook-Paid,69,27
/dress-lucy-skirt-1161?color=black,69,27
/dress-malika-dress-1283?color=silver,69,34
/dress-sakura-1229?color=black,69,20
/dress-the-lipton-dress-1609?color=black-and-tan-spot,69,24
/dress-escala-944?clr=283,68,37
/dress-escala-944?color=dark-tan&?utm_source=Facebook-Paid,68,25
/dress-remy-1119?color=navy,68,29
/dress-the-celine-dress-1472?color=red,68,22
/dress-the-meni-skirt-1483?color=silver,68,18
/dress-the-soroya-dress-1500?color=white,68,24
/dress-liesl-two-piece-1079?color=pale-blue,67,58
/dress-maisie-dress-1290,67,41
/dress-betsy-1083?color=white,66,24
/dress-lenah-1082?color=navy,66,27
/dress-liesl-skirt-1168?color=white,66,33
/dress-lizzie-724,66,16
/dress-moonlight-537,66,26
/dress-starry-sky-249?color=black,66,19
/dress-the-issa-dress-1542,66,33
/dress-the-lottie-dress-1592?color=white,66,23
/dress-the-onassis-pant-1605?color=black-and-white-stripe,66,34
/dress-the-prairie-902?color=black,66,24
/dress-fall-from-heaven-skirt-1147?color=red,65,26
/dress-said-it-all-skirt-1142?color=art-soul,65,25
/dress-sasha-1060?color=azure,65,13
/dress-the-gwen-1395?color=black,65,27
/dress-betsy-1083?color=navy,64,14
/dress-catalina-997?color=pale-blue,64,19
/dress-harbourside-dress-1123?color=champagne,64,28
/dress-sweet-rebel-504?color=lilac,64,20
/dress-apollo-dress-1247?color=black,63,53
/dress-dahlia-skirt-1176?color=hot-pink,63,34
/dress-helena-483,63,25
/dress-the-ella-1402?color=bright-blush,63,18
/dress-the-gilroy-two-piece-1489?color=navy-stripe?utm_source=,63,56
/dress-the-irene-dress-1468?color=red,63,25
/dress-the-margaux-dress-1607?color=black,63,22
/dress-the-tyler-dress-1608?color=black,63,35
/dress-ziv-1037,63,18
/dress-ada-1096?color=hot-pink,62,22
/dress-head-over-heels-515?color=light-pink&?utm_source=Facebook-Paid,62,23
/dress-megan-915?color=pale-pink,62,23
/dress-oneilia-1055?color=ivory&?utm_source=Facebook-Paid,62,24
/dress-poppy-365?color=hot-pink,62,18
/dress-the-borealis-1380,62,26
/dress-the-effendy-dress-1546?color=navy-stripe,62,33
/dress-the-lily-1431?color=red,62,21
/dress-the-lipton-dress-1609?color=midnight-bloom,62,28
/dress-wren-multi-way-scarf-top-1107,62,28
/dress-laced-victoria-1127?color=black,61,23
/dress-pila-1189?color=cobalt-blue,61,15
/dress-the-satellite-1377,61,21
/dress-the-tol-top-1476?color=white,61,26
/dress-bea-641?color=black,60,18
/dress-paradox-1218?color=black,60,57
/dress-raffy-1093?color=mushroom,60,59
/dress-visby-1228?color=black,60,21
/dress-zella-top-1251?color=black,60,54
/dress-french-affair-918?color=ivory,59,16
/dress-glacier-360?color=white,59,23
/dress-the-phoenix-jumpsuit-1563,59,18
/dress-the-striker-1393?color=navy-and-red,59,14
/dress-ada-dress-1096,58,21
/dress-audrey-1032?color=pale-pink-and-pale-grey,58,49
/dress-high-places-592?color=red,58,13
/dress-ramona-1201?color=black,58,21
/dress-reptilla-900?color=midnight-reptile,58,16
/dress-shaylyn-1054?color=ivory,58,18
/dress-the-libra-1349,58,24
/dress-the-skye-pant-1568?color=pinpoint-polka-dot,58,23
/dress-wonderland-1187?color=evening-bloom,58,26
/dress-flores-1184?color=ivory,57,16
/dress-grand-lily-two-piece-929?color=grand-lily,57,42
/dress-the-hydra-1359?color=silver,57,26
/dress-astrid-371,56,20
/dress-athena-dress-1254?color=olive,56,21
/dress-french-rebelle-two-piece-636?color=lavender,56,22
/dress-leo-919,56,22
/dress-oscar-dress-1099?color=black,56,27
/dress-porter-1206?color=black,56,19
/dress-queen-of-peace-632?color=burgundy,56,28
/dress-rie-1092?color=pale-pink&?utm_source=Facebook-Paid,56,17
/dress-the-crawford-dress-1551?color=black,56,23
/dress-the-engelbert-top-1455?color=white-and-black-pinstripe,56,26
/dress-the-lyra-1371,56,28
/dress-sabrina-974?color=black,55,23
/dress-sabrina-974?color=ivory,55,29
/dress-the-venice-dress-1581,55,15
/dress-bea-641?color=navy,54,22
/dress-belladonna-859,54,30
/dress-belladonna-859?color=black,54,15
/dress-elegant-lace-dress-1136?color=ivory,54,29
/dress-olsen-1106,54,19
/dress-the-eleanora-top-1478?color=pale-blue,54,40
/dress-the-farrah-dress-1606?color=midnight-bloom,54,16
/dress-the-preetma-pant-1479?color=dark-nude,54,37
/dress-aki-skirt-1159?color=black,53,15
/dress-lost-paradise-908?color=bird-of-paradise,53,32
/dress-poppy-365?color=light-pink,53,14
/dress-sunday-dreamer-1132?color=pale-grey&?utm_source=Facebook-Paid,53,15
/dress-the-alt-top-1521?color=black-and-white-gingham,53,20
/dress-the-goldie-set-1610?clr=461,53,18
/dress-the-meridian-1362,53,30
/dress-the-anka-dress-1537?color=navy,52,18
/dress-the-hall-jumpsuit-1603?color=midnight-bloom,52,25
/dress-the-marley-skirt-1448?color=dark-tan,52,14
/dress-ira-1049?color=ivory,51,21
/dress-jayah-jumpsuit-1241?color=teal,51,15
/dress-leah-938?color=pink-shimmer,51,41
/dress-rio-dress-1131?color=vibrant-pink,51,15
/dress-sweet-rebel-504,51,15
/dress-the-arielle-1407?color=mint,51,29
/dress-the-greener-dress-1524&utm_source=Faceook-Paid&utm_medium=CONTEMPORARY-FB&utm_campaign=CONTEMPORARY_USA-AUS_ALL_28-45_COMPETITORS-PRICE-QUALITY_ALL_CAROUSEL_INFLUENCER_DAYWEAR_CAROUSEL_INFLUENCER_BRAND_PDP_MIX_JULIE-WALTON-CHIOMA-GREENER,51,20
/dress-the-jan-dress-1469?color=red,51,24
/dress-the-linda-dress-1511?color=red,51,16
/dress-the-lorelai-1412?color=peach,51,25
/dress-alija-dress-1288,50,16
/dress-kito-1094?color=ornate-midnight-floral&?utm_source=Facebook-Paid,50,23
/dress-matteah-1087?color=navy,50,16
/dress-queen-of-peace-632,50,23
/dress-sunday-dreamer-1132?color=dusty-mushroom,50,17
/dress-the-greener-dress-1524?color=navy-stripe,50,20
/dress-gianna-1074?color=navy,49,12
/dress-jayah-jumpsuit-1241?color=black,49,19
/dress-mildred-813?color=peach,49,15
/dress-rio-dress-1131,49,24
/dress-the-margaux-dress-1607?color=candy-blue,49,21
/dress-the-nguyen-dress-1547?color=red,49,23
/dress-the-pisces-1344,49,19
/dress-apollo-dress-1247?color=white,48,27
/dress-backless-starlet-dress-1285,48,15
/dress-beneath-the-garden-1204?color=evening-bloom,48,22
/dress-decadent-floral-two-piece-614?color=black,48,20
/dress-horus-dress-1237?color=black,48,22
/dress-kennedy-grace-1039?color=navy,48,19
/dress-liesl-two-piece-1079?color=white,48,30
/dress-raleigh-1215?color=dark-tan,48,22
/dress-santina-979,48,17
/dress-sarina-980?color=burgundy,48,48
/dress-wired-heart-355?color=white,48,17
/dress-from-afar-545?color=sage-green,47,34
/dress-siana-dress-1126,47,17
/dress-tate-1120?color=dusk&?utm_source=Facebook-Paid,47,21
/dress-the-backless-haven-1389?color=red,47,22
/dress-the-bryan-pant-1486?color=navy,47,22
/dress-the-madeline-1409?color=bright-turquoise,47,22
/dress-the-ronnie-dress-1596?color=white,47,14
/dress-aurelia-dress-1275,46,28
/dress-leo-919?color=peach,46,25
/dress-sweet-rebel-skirt-736?color=light-blue,46,21
/dress-the-atlas-dress-1249?color=irridescent-green,46,11
/dress-the-christensen-dress-1513?color=black,46,16
/dress-the-polaris-1335,46,6
/dress-aliya-1069?color=white,45,18
/dress-bella-vita-905,45,16
/dress-freja-1020?color=cobalt-crush-floral,45,17
/dress-french-affair-918?color=black,45,11
/dress-melissa-412?color=peach,45,13
/dress-pila-1189,45,24
/dress-regina-932?color=black,45,21
/dress-tate-dress-1120?color=dusk&siteID=TnL5HPStwNw-XZZb7StXAfuBgAEgY6PsEA,45,45
/dress-the-camille-pant-1443?color=black,45,19
/dress-the-eclipse-1329,45,17
/dress-the-galactic-1351,45,18
/dress-the-jenna-dress-1590,45,15
/dress-the-lynn-dress-1591?color=ivoryutm_source=Facebook-Paid,45,14
/dress-wired-heart-355?color=burnt-orange,45,16
/dress-emerson-1073?color=navy,44,14
/dress-raffy-dress-1093?color=mushroom,44,19
/dress-sasha-1060,44,13
/dress-sevia-1077?color=navy&?utm_source=Facebook-Paid,44,19
/dress-sweet-rebel-504?color=purple,44,25
/dress-the-backless-haven-1389?color=blue,44,2
/dress-the-lynn-dress-1591,44,12
/dress-the-robertson-dress-1571?color=red,44,16
/dress-ira-1049?color=black,43,11
/dress-moroccan-dream-647?color=navy,43,16
/dress-solace-517,43,22
/dress-the-fleur-1306?color=ivory,43,19
/dress-the-trine-1346?color=dusty-rose,43,25
/dress-astrid-814,42,19
/dress-elite-dress-1281,42,17
/dress-ivy-two-piece-1015?color=cobalt-crush-floral,42,23
/dress-let-it-be-1226?color=micro-spot,42,10
/dress-odesza-855?color=ivory,42,18
/dress-the-selah-corset-1450?color=navy,42,22
/dress-valerie-438?color=pale-grey,42,13
/dress-allie-dress-1273?color=black,41,18
/dress-backless-dreamer-539?color=black&?utm_source=Facebook-Paid,41,12
/dress-danielle-1050?color=black,41,21
/dress-everett-lace-968?color=burgundy&?utm_source=Facebook-Paid,41,20
/dress-first-in-line-467?color=mint,41,10
/dress-jodie-916?color=pale-blue,41,14
/dress-sweet-rebel-skirt-736?color=indigo&?utm_source=Facebook-Paid,41,22
/dress-the-celestine-1369,41,11
/dress-the-clover-dress-1558?color=dark-romance-floral,41,14
/dress-the-demas-dress-1540,41,13
/dress-cici-jumpsuit-1111,40,14
/dress-ethereal-whisper-845,40,15
/dress-the-andromeda-1342,40,20
/dress-the-marlow-skirt-1594?color=white,40,18
/dress-westside-dress-1118,40,22
/dress-yoko-dress-1116,40,17
/dress-arianne-848?color=black,39,20
/dress-prim-1122?color=black,39,19
/dress-rio-1131?color=champagne,39,21
/dress-summer-angel-580,39,17
/dress-tempest-191?color=black,39,24
/dress-the-aleali-dress-1539?color=navy,39,9
/dress-the-allison-1396?color=burgundy,39,12
/dress-the-cindy-1434?color=pale-pinkutm_source=Facebook-Paid,39,18
/dress-the-le-bon-dress-1444?color=white,39,12
/dress-the-priyanka-short-1595?color=white,39,16
/dress-cenit-two-piece-1081?color=pale-blue-cotton-stripe,38,14
/dress-keaton-two-piece-1089?color=navy,38,18
/dress-the-tamu-coat-1481?color=navy,38,13
/dress-the-winnie-1417,38,10
/dress-venus-lace-902?color=black,38,18
/dress-vicenza-skirt-1154?color=olive,38,15
/dress-aliya-1069?color=black,37,10
/dress-moonlight-537?color=white,37,14
/dress-moroccan-dream-647,37,20
/dress-queen-of-the-night-dress-1129?color=navy,37,14
/dress-rosemary-283,37,10
/dress-skyscraper-1190?color=ivory,37,11
/dress-sunday-dreamer-dress-1132,37,10
/dress-the-atlas-dress-1249?color=white,37,9
/dress-the-fernanda-pant-1451?color=olive,37,19
/dress-the-jo-1394?color=red-and-pretty-pink,37,11
/dress-the-julianne-1398,37,14
/dress-the-katharine-1314,37,15
/dress-the-rainy-1420?color=mint,37,6
/dress-anabelle-two-piece-411,36,14
/dress-anastasia-466,36,17
/dress-belladonna-859?color=white,36,9
/dress-delaney-three-piece-1088,36,18
/dress-midnight-dust-dress-1291?color=black,36,14
/dress-serpentina-1130?color=black,36,14
/dress-the-cohen-top-1545?color=black,36,13
/dress-the-cora-1410?color=black,36,13
/dress-the-esmerelda-1392,36,13
/dress-the-juniper-dress-1557,36,14
/dress-the-rodeo-dress-1573?color=navy,36,10
/dress-the-rumor-top-1498?color=navy-stripe,36,28
/dress-the-sora-tunic-1506?color=white,36,12
/dress-the-twilight-1341,36,17
/dress-francois-940,35,13
/dress-hayley-skirt-737?color=pale-pink,35,20
/dress-head-over-heels-515?color=purple,35,10
/dress-krizia-skirt-1177?color=pale-pink,35,27
/dress-queen-of-spades-1006?color=pale-pink,35,14
/dress-sheridan-957?color=blush,35,29
/dress-the-brighton-1432,35,17
/dress-the-melrose-dress-1574?color=black,35,13
/dress-arianne-848?color=white,34,11
/dress-croix-skirt-1155?color=white,34,32
/dress-imogen-97?color=black,34,25
/dress-queen-of-peace-632?color=pale-silver,34,15
/dress-raffy-dress-1093?color=sand,34,16
/dress-sorrento-766?color=black,34,11
/dress-the-auguste-jacket-1463?color=pale-pink,34,24
/dress-the-claudie-1367,34,13
/dress-the-le-bon-dress-1444?color=black,34,6
/dress-the-maritza-dress-1494,34,12
/dress-the-midheaven-1363,34,10
/dress-venus-lace-902?color=ivory,34,13
/dress-ada-1096?color=light-nude&?utm_source=Facebook-Paid,33,19
/dress-backless-dreamer-539?color=berry,33,9
/dress-gillian-two-piece-909,33,10
/dress-isla-841,33,13
/dress-jacquie-1012,33,10
/dress-jordyn-1072?color=white,33,7
/dress-nella-dress-1289,33,5
/dress-regis-dress-1270?color=navy,33,11
/dress-shayna-two-piece-1085?color=white,33,12
/dress-sorrento-766?color=white,33,12
/dress-the-charriere-top-1535?color=pink-and-white-stripe,33,17
/dress-the-zelda-1295,33,16
/dress-vivi-dress-1102,33,10
/dress-amalie-skirt-1163?color=chambray,32,23
/dress-axel-dress-1277?color=black,32,9
/dress-ekera-jumpsuit-1104?color=black,32,7
/dress-giza-1224?color=black,32,11
/dress-in-dreams-345,32,8
/dress-kiki-corset-1263?color=white,32,17
/dress-melissa-412?color=red&?utm_source=Facebook-Paid,32,12
/dress-odessa-185,32,14
/dress-the-celine-dress-1472,32,21
/dress-the-greener-dress-1524&utm_source=Faceook-Paid&utm_medium=CONTEMPORARY-FB&utm_campaign=CONTEMPORARY_USA-AUS_ALL_28-45_COMPETITORS-MISSION_ALL_CAROUSEL_INFLUENCER_DAYWEAR_CAROUSEL_INFLUENCER_BRAND_PDP_MIX_JULIE-WALTON-CHIOMA-GREENER,32,15
/dress-the-veronika-dress-1462?color=red,32,7
/dress-vivier-977?color=olive-shimmer,32,25
/dress-ferara-skirt-1170?color=white,31,9
/dress-millie-skirt-1164?color=olive,31,13
/dress-portrait-dress-1110,31,20
/dress-rebel-capri-two-piece-917?color=pale-grey,31,12
/dress-the-elinor-skirt-1484,31,13
/dress-the-eloise-1405?color=pale-pink,31,8
/dress-the-feather-dress-1554,31,24
/dress-the-harrel-top-1536?color=white,31,11
/dress-the-macgraw-dress-1601?color=midnight-bloom,31,11
/dress-the-vine-dress-1579?color=navy,31,12
/dress-alex-1193?color=micro-spot,30,18
/dress-backless-belle-714?color=lemon,30,17
/dress-brooke-jumpsuit-646?color=lavender,30,6
/dress-hillary-pant-1242?color=black,30,12
/dress-melissa-412?color=black,30,9
/dress-midnight-ryder-648,30,17
/dress-penelope-524?color=black,30,18
/dress-republic-1212?color=black,30,9
/dress-surreal-dreamer-dress-1292?color=black,30,20
/dress-sweet-rebel-skirt-736?color=white&?utm_source=Facebook-Paid,30,18
/dress-the-chandra-1404?color=bright-blush,30,14
/dress-the-hanne-dress-1438?color=pale-pink,30,11
/dress-agata-dress-1186,29,12
/dress-charlene-875,29,16
/dress-glacier-360,29,13
/dress-greer-two-piece-1070,29,14
/dress-jordyn-1072?color=navy,29,7
/dress-merille-two-piece-1080?color=white,29,8
/dress-sarah-907,29,7
/dress-surreal-dreamer-dress-1292?clr=70,29,15
/dress-the-josephine-1296,29,15
/dress-the-maribo-top-1501?color=pretty-pink,29,14
/dress-the-tolly-1423?color=berry,29,12
/dress-zoe-two-piece-424?color=black-and-peacock,29,9
/dress-cenit-skirt-1150?color=pale-blue-cotton-stripe,28,13
/dress-gianna-1074?color=white,28,14
/dress-hayley-two-piece-414,28,15
/dress-imogen-97?color=cherry-red&?utm_source=Facebook-Paid,28,14
/dress-marissa-861?color=pale-grey,28,15
/dress-phillipa-two-piece-910?color=icing-pink-and-red,28,10
/dress-reptilla-900?color=midnight-reptile&?utm_source=Facebook-Paid,28,11
/dress-rosewater-dress-1112?color=rosewater-floral,28,9
/dress-the-equinox-1378,28,9
/dress-the-greener-dress-1524,28,6
/dress-the-greener-dress-1524&utm_source=Faceook-Paid&utm_medium=CONTEMPORARY-FB&utm_campaign=CONTEMPORARY_USA-AUS_ALL_28-45_COMPETITORS-THEORY_ALL_CAROUSEL_INFLUENCER_DAYWEAR_CAROUSEL_INFLUENCER_BRAND_PDP_MIX_JULIE-WALTON-CHIOMA-GREENER,28,7
/dress-the-moana-1422,28,20
/dress-bridget-1191?color=white,27,14
/dress-colby-1071?color=pale-blue,27,9
/dress-enchanted-lace-693?color=black,27,10
/dress-geena-skirt-1145?color=ochre,27,23
/dress-juli-two-piece-573?color=white,27,10
/dress-kiko-kimono-coat-1262?color=black&siteID=gcdL_ATRVoE-u6vLRVkO0V.GX7pcH3P3VA&PublisherName=Lyst,27,27
/dress-livinia-dress-1243?color=black,27,10
/dress-merille-skirt-1144?color=navy,27,10
/dress-rhodes-379,27,10
/dress-rosalita-1125?color=rosewater-floral,27,13
/dress-tate-dress-1120?P_|_Product_Names_|_Brand_|_AUS=,27,15
/dress-the-aurore-1307,27,17
/dress-the-becca-1430,27,14
/dress-the-katharine-1314?color=ivory?utm_source=Facebook-Paid,27,5
/dress-the-sandrine-dress-1495?color=pale-pink,27,11
/dress-the-taurus-1332,27,8
/dress-catania-skirt-1180?color=black,26,8
/dress-first-in-line-467?color=black,26,6
/dress-francois-940?clr=65,26,15
/dress-jaxton-999,26,11
/dress-oscar-dress-1099,26,6
/dress-rose-floral-two-piece-478,26,15
/dress-sabrina-974,26,17
/dress-sinead-two-piece-933?color=ivory,26,20
/dress-the-diletta-skirt-1441?color=white,26,13
/dress-the-nave-1424,26,6
/dress-the-sirene-1305,26,5
/dress-the-sirius-1325,26,8
/dress-vivi-1102?color=mushroom,26,12
/dress-wild-cosmo-922,26,13
/dress-wisteria-684?color=black&?utm_source=Facebook-Paid,26,14
/dress-cairo-two-piece-1219?color=dark-tan,25,11
/dress-emma-kate-495?color=white,25,13
/dress-fall-from-heaven-971?color=pale-pink,25,13
/dress-romeo-994,25,9
/dress-rosie-dress-1294?color=black,25,11
/dress-the-aphelion-1343,25,9
/dress-the-demas-dress-1540?clr=70,25,17
/dress-the-deneuve-1308?color=ivory?utm_source=Facebook-Paid,25,9
/dress-the-kim-dress-1465?color=pretty-pink,25,9
/dress-the-lyra-1371?color=navy&siteID=gcdL_ATRVoE-YX9yrbK4hGT0LTRn_mc7gQ&PublisherName=Lyst,25,12
/dress-the-silverlake-jumpsuit-1586,25,15
/dress-valerie-438,25,7
/dress-brooke-jumpsuit-646,24,14
/dress-dragon-eyes-lace-dress-1135?clr=25,24,22
/dress-elegant-lace-dress-1136,24,15
/dress-holy-smoke-1128?color=blush,24,10
/dress-klara-706,24,14
/dress-laced-heartline-262,24,9
/dress-leo-919?color=cherry-red,24,22
/dress-michelle-886,24,10
/dress-regalia-755?color=navy,24,23
/dress-star-crossed-lover-1195,24,12
/dress-the-eadie-top-1496?color=navy-stripe,24,7
/dress-the-lee-dress-1611?color=pale-blue,24,13
/dress-the-mayowa-jumpsuit-1458?color=black,24,10
/dress-the-russo-dress-1544,24,7
/dress-the-song-top-1437?color=silver,24,8
/dress-the-sylvie-1311,24,10
/dress-the-vera-1406?color=black,24,8
/dress-astrid-371?color=burgundy,23,9
/dress-backless-dreamer-539?color=magenta,23,11
/dress-french-rebelle-two-piece-636?color=black,23,13
